Tipo;Descripcion;Habitaciones;Baños;Área;Barrio;Valor;Valor_USD
Apartamento;Apartamento en venta en Usaquén;1;2;55;Usaquén;360000000.0;93240.09
Apartamento;Apartamento en venta en Barrios Unidos;2;2;69;Barrios Unidos;420000000.0;108780.11
Apartamento;Apartamento en venta en Barrios Unidos;3;2;56;Barrios Unidos;230000000.0;59570.06
Casa;Casa en venta en San Cristobal;3;2;69;San Cristobal;233000000.0;60347.06
Casa;Casa en venta en Barrios Unidos;2;2;75;Barrios Unidos;199000000.0;51541.05
Apartamento;Apartamento en venta en Barrios Unidos;2;2;60;Barrios Unidos;350000000.0;90650.09
Casa;Casa en venta en Barrios Unidos;3;3;128;Barrios Unidos;311000000.0;80549.08
Apartamento;Apartamento en venta en Barrios Unidos;3;2;105;Barrios Unidos;380000000.0;98420.1
Apartamento;Apartamento en venta en Barrios Unidos;2;1;36;Barrios Unidos;100000000.0;25900.03
Apartamento;Apartamento en venta en Barrios Unidos;2;3;88;Barrios Unidos;400000000.0;103600.1
Apartamento;Apartamento en venta en Barrios Unidos;3;2;56;Barrios Unidos;145000000.0;37555.04
Apartamento;Apartamento en venta en Barrios Unidos;1;2;70;Barrios Unidos;474500000.0;122895.62
Apartamento;Apartamento en venta en Barrios Unidos;3;2;82;Barrios Unidos;290000000.0;75110.08
Apartamento;Apartamento en venta en Barrios Unidos;3;2;87;Barrios Unidos;343000000.0;88837.09
Apartamento;Apartamento en venta en Santa Barbara;2;3;136;Santa Barbara;620000000.0;160580.16
Apartamento;Apartamento en venta en Barrios Unidos;4;1;60;Barrios Unidos;143000000.0;37037.04
Apartamento;Apartamento en venta en Castilla;3;2;70;Castilla;330000000.0;85470.09
Casa;Casa en venta en Teusaquillo;3;1;600;Teusaquillo;1500000000.0;388500.39
Apartamento;Apartamento en venta en Bella Suiza;1;2;58;Bella Suiza;498431000.0;129093.76
Apartamento;Apartamento en venta en Usaquén;3;3;106;Usaquén;550000000.0;142450.14
Apartamento;Apartamento en venta en Santa Paula;3;4;118;Santa Paula;650000000.0;168350.17
Apartamento;Apartamento en venta en Suba;3;2;74;Suba;327900000.0;84926.18
Casa;Casa en venta en Santa Barbara;3;4;200;Santa Barbara;800000000.0;207200.21
Casa;Casa en venta en Bella Suiza;3;3;209;Bella Suiza;850000000.0;220150.22
Apartamento;Apartamento en venta en Santa Paula;2;2;116;Santa Paula;690000000.0;178710.18
Casa;Casa en venta en Chico Navarra;4;4;202;Chico Navarra;1500000000.0;388500.39
Apartamento;Apartamento en venta en Usaquén;3;3;110;Usaquén;900000000.0;233100.23
Apartamento;Apartamento en venta en Santa Paula;3;3;147;Santa Paula;830000000.0;214970.21
Apartamento;Apartamento en venta en Usaquén;3;4;225;Usaquén;1400000000.0;362600.36
Apartamento;Apartamento en venta en Cedritos;3;2;74;Cedritos;340000000.0;88060.09
Apartamento;Apartamento en venta en Usaquén;2;3;79;Usaquén;550000000.0;142450.14
Casa;Casa en venta en Teusaquillo;4;4;203;Teusaquillo;770000000.0;199430.2
Casa;Casa en venta en Teusaquillo;3;4;420;Teusaquillo;2200000000.0;569800.57
Casa;Casa en venta en Teusaquillo;6;5;3500;Teusaquillo;5500000000.0;1424501.42
Apartamento;Apartamento en venta en Cedritos;2;3;107;Cedritos;500000000.0;129500.13
Edificio;Edificio en venta en Ciudad Bolívar;11;1;391;Ciudad Bolívar;1600000000.0;414400.41
Apartamento;Apartamento en venta en Chapinero;3;3;253;Chapinero;2100000000.0;543900.54
Apartamento;Apartamento en venta en Ricaurte;3;2;130;Ricaurte;350000000.0;90650.09
Apartamento;Apartamento en venta en Zona Noroccidental;2;1;38;Zona Noroccidental;160000000.0;41440.04
Apartamento;Apartamento en venta en Usaquén;3;4;230;Usaquén;1450000000.0;375550.38
Apartamento;Apartamento en venta en Usaquén;3;2;94;Usaquén;450000000.0;116550.12
Apartamento;Apartamento en venta en Usaquén;3;3;71;Usaquén;384500000.0;99585.6
Apartamento;Apartamento en venta en Usaquén;2;2;91;Usaquén;1010000000.0;261590.26
Apartamento;Apartamento en venta en Suba;3;1;59;Suba;169500000.0;43900.54
Apartamento;Apartamento en venta en Suba;2;2;68;Suba;275000000.0;71225.07
Apartamento;Apartamento en venta en Puente Aranda;2;2;77;Puente Aranda;462000000.0;119658.12
Apartamento;Apartamento en venta en Cedritos;2;2;71;Cedritos;394500000.0;102175.6
Apartamento;Apartamento en venta en Nueva Autopista;1;2;59;Nueva Autopista;368000000.0;95312.1
Apartamento;Apartamento en venta en Teusaquillo;2;2;55;Teusaquillo;382000000.0;98938.1
Apartamento;Apartamento en venta en Las Nieves;1;1;35;Las Nieves;295000000.0;76405.08
Apartamento;Apartamento en venta en Usaquén;2;1;39;Usaquén;155000000.0;40145.04
Apartamento;Apartamento en venta en Suba;3;2;86;Suba;404000000.0;104636.1
Apartamento;Apartamento en venta en Suba;4;4;242;Suba;1250000000.0;323750.32
Apartamento;Apartamento en venta en Chapinero;1;2;57;Chapinero;395000000.0;102305.1
Apartamento;Apartamento en venta en Suba;3;1;53;Suba;205000000.0;53095.05
Apartamento;Apartamento en venta en Santa Barbara;1;2;66;Santa Barbara;453500000.0;117456.62
Casa;Casa en venta en Kennedy;3;2;76;Kennedy;262000000.0;67858.07
Apartamento;Apartamento en venta en Fontibón;3;2;43;Fontibón;162000000.0;41958.04
Apartamento;Apartamento en venta en Usaquén;2;1;50;Usaquén;350000000.0;90650.09
Apartamento;Apartamento en venta en Usaquén;4;6;307;Usaquén;1500000000.0;388500.39
Casa;Casa en venta en Usaquén;3;4;246;Usaquén;1350000000.0;349650.35
Apartamento;Apartamento en venta en Puente Aranda;3;2;64;Puente Aranda;228000000.0;59052.06
Apartamento;Apartamento en venta en Santa Barbara;2;2;70;Santa Barbara;680000000.0;176120.18
Apartamento;Apartamento en venta en Santa Barbara;2;2;63;Santa Barbara;310000000.0;80290.08
Casa;Casa en venta en Puente Largo;2;4;189;Puente Largo;950000000.0;246050.25
Apartamento;Apartamento en venta en Cedritos;3;3;89;Cedritos;420000000.0;108780.11
Apartamento;Apartamento en venta en San Patricio;1;1;47;San Patricio;430000000.0;111370.11
Apartamento;Apartamento en venta en Chapinero;3;2;126;Chapinero;895000000.0;231805.23
Apartamento;Apartamento en venta en Antonio Nariño;4;3;162;Antonio Nariño;390000000.0;101010.1
Apartamento;Apartamento en venta en Cedritos;2;2;79;Cedritos;330000000.0;85470.09
Apartamento;Apartamento en venta en Kennedy;3;2;81;Kennedy;360000000.0;93240.09
Casa;Casa en venta en Usaquén;4;4;280;Usaquén;1090000000.0;282310.28
Local;Local en venta en Marly;11;9;486;Marly;3300000000.0;854700.85
Casa;Casa en venta en Ciudad Salitre;4;2;104;Ciudad Salitre;790000000.0;204610.2
Casa;Casa en venta en Barrios Unidos;2;2;111;Barrios Unidos;720000000.0;186480.19
Casa;Casa en venta en Suba;3;3;74;Suba;290000000.0;75110.08
Casa;Casa en venta en La Calleja;3;4;410;La Calleja;4200000000.0;1087801.09
Apartamento;Apartamento en venta en Lagos De Cordoba;3;3;100;Lagos De Cordoba;520000000.0;134680.13
Apartamento;Apartamento en venta en Fontibón;3;1;56;Fontibón;155000000.0;40145.04
Apartamento;Apartamento en venta en Las Nieves;3;2;67;Las Nieves;320000000.0;82880.08
Apartamento;Apartamento en venta en Bosa;3;1;45;Bosa;136000000.0;35224.04
Apartamento;Apartamento en venta en Teusaquillo;3;2;67;Teusaquillo;395000000.0;102305.1
Casa;Casa en venta en Kennedy;8;4;120;Kennedy;860000000.0;222740.22
Apartamento;Apartamento en venta en El Chicó;3;5;277;El Chicó;2700000000.0;699300.7
Apartamento;Apartamento en venta en Quinta Paredes;2;2;72;Quinta Paredes;390000000.0;101010.1
Apartamento;Apartamento en venta en Teusaquillo;4;4;237;Teusaquillo;995000000.0;257705.26
Apartamento;Apartamento en venta en Metropolis;4;3;91;Metropolis;390000000.0;101010.1
Edificio;Edificio en venta en Restrepo;12;7;365;Restrepo;1500000000.0;388500.39
Local;Local en venta en Veraguas;2;1;162;Veraguas;700000000.0;181300.18
Oficina/Consultorio;Oficina/Consultorio en venta en Chico Reservado;3;2;67;Chico Reservado;470000000.0;121730.12
Apartamento;Apartamento en venta en Rafael Uribe Uribe;3;1;70;Rafael Uribe Uribe;140000000.0;36260.04
Edificio;Edificio en venta en Kennedy;13;6;120;Kennedy;1700000000.0;440300.44
Casa;Casa en venta en Barrios Unidos;8;3;290;Barrios Unidos;2500000000.0;647500.65
Casa;Casa en venta en Bosque Popular;4;2;150;Bosque Popular;750000000.0;194250.19
Casa;Casa en venta en Madelena;4;3;195;Madelena;280000000.0;72520.07
Apartamento;Apartamento en venta en Fontibón;3;1;44;Fontibón;140000000.0;36260.04
Casa;Casa en venta en Los Mártires;5;6;320;Los Mártires;850000000.0;220150.22
Casa;Casa en venta en Teusaquillo;8;4;550;Teusaquillo;1300000000.0;336700.34
Oficina/Consultorio;Oficina/Consultorio en venta en Las Aguas;1;1;25;Las Aguas;90000000.0;23310.02
Casa;Casa en venta en Santa Fe;10;2;270;Santa Fe;3000000000.0;777000.78
Apartamento;Apartamento en venta en Chico Norte;1;2;57;Chico Norte;500000000.0;129500.13
Apartamento;Apartamento en venta en Tunjuelito;2;1;51;Tunjuelito;120000000.0;31080.03
Apartamento;Apartamento en venta en El Chicó;3;5;277;El Chicó;2500000000.0;647500.65
Casa;Casa en venta en Kennedy;3;3;330;Kennedy;2500000000.0;647500.65
Apartamento;Apartamento en venta en Zona Noroccidental;3;4;196;Zona Noroccidental;998000000.0;258482.26
Apartamento;Apartamento en venta en Barrios Unidos;3;3;138;Barrios Unidos;914300000.0;236803.94
Apartamento;Apartamento en venta en Barrios Unidos;3;2;53;Barrios Unidos;250000000.0;64750.06
Apartamento;Apartamento en venta en Chico Reservado;3;4;192;Chico Reservado;850000000.0;220150.22
Apartamento;Apartamento en venta en Sotavento;2;2;57;Sotavento;280000000.0;72520.07
Apartamento;Apartamento en venta en Barrios Unidos;3;2;66;Barrios Unidos;237000000.0;61383.06
Apartamento;Apartamento en venta en Barrios Unidos;3;2;59;Barrios Unidos;245000000.0;63455.06
Apartamento;Apartamento en venta en Barrios Unidos;2;1;44;Barrios Unidos;181000000.0;46879.05
Apartamento;Apartamento en venta en Barrios Unidos;3;3;99;Barrios Unidos;455000000.0;117845.12
Casa;Casa en venta en Barrios Unidos;2;3;67;Barrios Unidos;150000000.0;38850.04
Apartamento;Apartamento en venta en Barrios Unidos;2;2;43;Barrios Unidos;155000000.0;40145.04
Apartamento;Apartamento en venta en Chico Norte Ii;2;2;58;Chico Norte Ii;540000000.0;139860.14
Apartamento;Apartamento en venta en Barrios Unidos;2;2;118;Barrios Unidos;340000000.0;88060.09
Apartamento;Apartamento en venta en Barrios Unidos;3;2;92;Barrios Unidos;278000000.0;72002.07
Apartamento;Apartamento en venta en Barrios Unidos;3;2;87;Barrios Unidos;600000000.0;155400.16
Apartamento;Apartamento en venta en Gran Granada;3;2;75;Gran Granada;319000000.0;82621.08
Apartamento;Apartamento en venta en Barrios Unidos;1;1;33;Barrios Unidos;177000000.0;45843.05
Apartamento;Apartamento en venta en Barrios Unidos;3;2;92;Barrios Unidos;700000000.0;181300.18
Apartamento;Apartamento en venta en Barrios Unidos;3;1;44;Barrios Unidos;132000000.0;34188.03
Apartamento;Apartamento en venta en Barrios Unidos;3;2;75;Barrios Unidos;413500000.0;107096.61
Apartamento;Apartamento en venta en Barrios Unidos;2;2;78;Barrios Unidos;412000000.0;106708.11
Apartamento;Apartamento en venta en Barrios Unidos;3;1;53;Barrios Unidos;120000000.0;31080.03
Casa;Casa en venta en Cedritos;4;4;161;Cedritos;620000000.0;160580.16
Apartamento;Apartamento en venta en Barrios Unidos;2;2;53;Barrios Unidos;150500000.0;38979.54
Casa;Casa en venta en Barrios Unidos;3;3;180;Barrios Unidos;900000000.0;233100.23
Apartamento;Apartamento en venta en Las Nieves;1;2;57;Las Nieves;230000000.0;59570.06
Apartamento;Apartamento en venta en Barrios Unidos;2;1;41;Barrios Unidos;96000000.0;24864.02
Apartamento;Apartamento en venta en Niza;3;2;75;Niza;270000000.0;69930.07
Oficina/Consultorio;Oficina/Consultorio en venta en Usaquén;1;1;37;Usaquén;315000000.0;81585.08
Casa;Casa en venta en Fontibón;2;1;41;Fontibón;150000000.0;38850.04
Casa;Casa en venta en Bosque Popular;8;4;184;Bosque Popular;800000000.0;207200.21
Casa;Casa en venta en Usaquén;4;4;168;Usaquén;720000000.0;186480.19
Apartamento;Apartamento en venta en Puente Aranda;2;2;89;Puente Aranda;440000000.0;113960.11
Apartamento;Apartamento en venta en Chapinero;2;2;102;Chapinero;844000000.0;218596.22
Apartamento;Apartamento en venta en Usaquén;2;2;48;Usaquén;360000000.0;93240.09
Casa;Casa en venta en Zona Noroccidental;3;3;140;Zona Noroccidental;200000000.0;51800.05
Apartamento;Apartamento en venta en Chapinero;3;4;201;Chapinero;1500000000.0;388500.39
Casa;Casa en venta en Zona Noroccidental;4;5;437;Zona Noroccidental;1500000000.0;388500.39
Casa;Casa en venta en Costa Azul;4;2;96;Costa Azul;240000000.0;62160.06
Apartamento;Apartamento en venta en Chapinero Alto;1;2;87;Chapinero Alto;680000000.0;176120.18
Apartamento;Apartamento en venta en Usaquén;3;3;103;Usaquén;660000000.0;170940.17
Casa;Casa en venta en Alhambra;4;5;360;Alhambra;1400000000.0;362600.36
Casa;Casa en venta en Zona Noroccidental;4;5;415;Zona Noroccidental;4500000000.0;1165501.17
Apartamento;Apartamento en venta en El Chicó;3;2;118;El Chicó;645000000.0;167055.17
Casa;Casa en venta en Normandia;4;3;278;Normandia;980000000.0;253820.25
Apartamento;Apartamento en venta en Cedritos;2;2;69;Cedritos;420000000.0;108780.11
Apartamento;Apartamento en venta en Normandia;3;2;90;Normandia;390000000.0;101010.1
Casa;Casa en venta en Zona Noroccidental;7;3;210;Zona Noroccidental;240000000.0;62160.06
Apartamento;Apartamento en venta en Chico Reservado;3;3;239;Chico Reservado;2530000000.0;655270.66
Apartamento;Apartamento en venta en Usaquén;3;5;400;Usaquén;5200000000.0;1346801.35
Apartamento;Apartamento en venta en Chapinero Alto;1;2;68;Chapinero Alto;638000000.0;165242.17
Casa;Casa en venta en Usaquén;4;3;361;Usaquén;1200000000.0;310800.31
Casa;Casa en venta en Usaquén;4;2;206;Usaquén;1100000000.0;284900.28
Casa;Casa en venta en Castilla;3;3;94;Castilla;430000000.0;111370.11
Casa;Casa en venta en Ciudad Salitre;4;5;316;Ciudad Salitre;2400000000.0;621600.62
Apartamento;Apartamento en venta en Usaquén;3;4;324;Usaquén;4238000000.0;1097643.1
Apartamento;Apartamento en venta en Zona Noroccidental;3;3;80;Zona Noroccidental;380000000.0;98420.1
Apartamento;Apartamento en venta en Pinar De Suba;3;2;77;Pinar De Suba;278000000.0;72002.07
Apartamento;Apartamento en venta en Santa Barbara;3;3;165;Santa Barbara;979999000.0;253819.99
Apartamento;Apartamento en venta en Chapinero Alto;3;3;125;Chapinero Alto;1590000000.0;411810.41
Casa;Casa en venta en Estrada;10;5;210;Estrada;500000000.0;129500.13
Apartamento;Apartamento en venta en Los Rosales;3;3;154;Los Rosales;850000000.0;220150.22
Apartamento;Apartamento en venta en Usaquén;4;4;156;Usaquén;960000000.0;248640.25
Apartamento;Apartamento en venta en Ciudad Bolívar;3;2;56;Ciudad Bolívar;162000000.0;41958.04
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;87;Zona Noroccidental;400000000.0;103600.1
Apartamento;Apartamento en venta en Cedritos;3;4;123;Cedritos;740000000.0;191660.19
Apartamento;Apartamento en venta en Usaquén;3;4;270;Usaquén;2250000000.0;582750.58
Apartamento;Apartamento en venta en Los Rosales;2;3;116;Los Rosales;800000000.0;207200.21
Apartamento;Apartamento en venta en Kennedy;3;1;50;Kennedy;155000000.0;40145.04
Apartamento;Apartamento en venta en Bella Suiza;2;2;95;Bella Suiza;580000000.0;150220.15
Apartamento;Apartamento en venta en El Retiro;3;4;270;El Retiro;2500000000.0;647500.65
Apartamento;Apartamento en venta en Parque Central Bavaria;1;2;45;Parque Central Bavaria;357000000.0;92463.09
Apartamento;Apartamento en venta en Usaquén;2;3;120;Usaquén;599000000.0;155141.16
Casa;Casa en venta en Kennedy;3;8;417;Kennedy;1950000000.0;505050.51
Apartamento;Apartamento en venta en Usaquén;2;2;101;Usaquén;880000000.0;227920.23
Apartamento;Apartamento en venta en Ciudad Bolívar;3;2;87;Ciudad Bolívar;470000000.0;121730.12
Apartamento;Apartamento en venta en Kennedy;2;1;42;Kennedy;147000000.0;38073.04
Apartamento;Apartamento en venta en Usaquén;1;1;38;Usaquén;215000000.0;55685.06
Edificio;Edificio en venta en Santa Fe;4;5;423;Santa Fe;1700000000.0;440300.44
Apartamento;Apartamento en venta en Usaquén;1;1;37;Usaquén;205000000.0;53095.05
Casa;Casa en venta en Kennedy;4;2;163;Kennedy;200000000.0;51800.05
Casa;Casa en venta en Chapinero;1;1;511;Chapinero;3200000000.0;828800.83
Apartamento;Apartamento en venta en Zona Noroccidental;3;4;119;Zona Noroccidental;840000000.0;217560.22
Apartamento;Apartamento en venta en Chico Norte;1;1;68;Chico Norte;743710000.0;192621.08
Apartamento;Apartamento en venta en Chico Norte;1;1;76;Chico Norte;834460000.0;216125.36
Apartamento;Apartamento en venta en Suba;2;1;45;Suba;160000000.0;41440.04
Apartamento;Apartamento en venta en La Candelaria;1;1;33;La Candelaria;270000000.0;69930.07
Apartamento;Apartamento en venta en Nicolas De Federman;3;3;106;Nicolas De Federman;570000000.0;147630.15
Apartamento;Apartamento en venta en Usaquén;2;1;47;Usaquén;170000000.0;44030.04
Apartamento;Apartamento en venta en Los Rosales;2;2;103;Los Rosales;990000000.0;256410.26
Casa;Casa en venta en Engativa;12;5;288;Engativa;398000000.0;103082.1
Casa;Casa en venta en Niza;2;4;380;Niza;1400000000.0;362600.36
Apartamento;Apartamento en venta en Los Rosales;2;3;250;Los Rosales;1900000000.0;492100.49
Apartamento;Apartamento en venta en Chapinero;2;3;119;Chapinero;720000000.0;186480.19
Apartamento;Apartamento en venta en Los Rosales;2;3;135;Los Rosales;1150000000.0;297850.3
Apartamento;Apartamento en venta en Los Rosales;3;3;164;Los Rosales;1350000000.0;349650.35
Apartamento;Apartamento en venta en Chico Norte;1;2;60;Chico Norte;535000000.0;138565.14
Apartamento;Apartamento en venta en Chico Norte;1;2;56;Chico Norte;500000000.0;129500.13
Apartamento;Apartamento en venta en Kennedy;3;2;62;Kennedy;240000000.0;62160.06
Apartamento;Apartamento en venta en Chico Reservado;3;4;184;Chico Reservado;1200000000.0;310800.31
Casa;Casa en venta en Castilla;4;2;65;Castilla;310000000.0;80290.08
Apartamento;Apartamento en venta en Mirandela ;3;3;120;Mirandela ;350000000.0;90650.09
Casa;Casa en venta en Zona Noroccidental;4;3;130;Zona Noroccidental;320000000.0;82880.08
Apartamento;Apartamento en venta en Los Rosales;2;3;122;Los Rosales;1450000000.0;375550.38
Casa;Casa en venta en Chapinero Alto;6;6;455;Chapinero Alto;2200000000.0;569800.57
Apartamento;Apartamento en venta en Gran Granada;3;2;60;Gran Granada;242000000.0;62678.06
Casa;Casa en venta en Usaquén;4;2;72;Usaquén;350000000.0;90650.09
Casa;Casa en venta en Zona Noroccidental;4;3;98;Zona Noroccidental;400000000.0;103600.1
Apartamento;Apartamento en venta en Usaquén;2;2;75;Usaquén;185000000.0;47915.05
Apartamento;Apartamento en venta en Suba;3;3;96;Suba;485000000.0;125615.13
Apartamento;Apartamento en venta en Cedritos;3;3;105;Cedritos;494000000.0;127946.13
Apartamento;Apartamento en venta en La Calleja;3;4;220;La Calleja;1200000000.0;310800.31
Apartamento;Apartamento en venta en Usaquén;3;3;138;Usaquén;980000000.0;253820.25
Apartamento;Apartamento en venta en Suba;4;5;346;Suba;1350000000.0;349650.35
Apartamento;Apartamento en venta en Suba;3;3;121;Suba;850000000.0;220150.22
Apartamento;Apartamento en venta en Teusaquillo;1;1;42;Teusaquillo;256000000.0;66304.07
Apartamento;Apartamento en venta en Cedritos;1;2;55;Cedritos;340000000.0;88060.09
Apartamento;Apartamento en venta en Cedritos;2;2;76;Cedritos;385000000.0;99715.1
